ID,WEEK,DAY,HOUR,MINUTE,WAIT,SOURCE,TARGET
26904,2,4,6,56,0,166270,199229
45996,2,4,6,56,0,50235,218775
25974,2,4,7,0,4,175841,110502
11910,2,4,7,2,2,151337,93493
35774,2,4,7,5,3,13043,207929
35975,2,4,7,6,1,215527,212005
10618,2,4,7,11,5,147425,215527
57156,2,4,7,11,0,215527,222410
30899,2,4,7,12,1,140544,173141
38641,2,4,7,12,0,226252,199229
17895,2,4,7,13,1,140548,110502
33816,2,4,7,14,1,78646,1569
46534,2,4,7,14,0,226136,110502
13366,2,4,7,15,1,138089,5568
24255,2,4,7,15,0,174290,215527
40090,2,4,7,15,0,144728,215527
25299,2,4,7,16,1,156563,110502
11137,2,4,7,17,1,215527,9875
14239,2,4,7,17,0,173185,239301
4354,2,4,7,20,3,216490,158840
32612,2,4,7,20,0,159139,222306
29494,2,4,7,21,1,5600,110502
45527,2,4,7,22,1,2319,9983
1251,2,4,7,24,2,231475,220236
7150,2,4,7,24,0,228803,167840
8802,2,4,7,24,0,4711,199229
47717,2,4,7,24,0,6938,231839
49298,2,4,7,24,0,7866,215527
56306,2,4,7,24,0,137248,215527
48804,2,4,7,25,1,2155,140353
55822,2,4,7,26,1,235617,124136
20663,2,4,7,29,3,235617,215527
9701,2,4,7,30,1,2394,157901
15658,2,4,7,31,1,213215,199229
15063,2,4,7,32,1,9582,110502
18081,2,4,7,33,1,145036,226717
56097,2,4,7,35,2,166702,22781
30123,2,4,7,36,1,888,199229
1466,2,4,7,37,1,8471,220236
38760,2,4,7,40,3,6938,163327
6328,2,4,7,41,1,163377,5574
37571,2,4,7,41,0,167629,163388
7334,2,4,7,43,2,214546,52983
17996,2,4,7,44,1,162328,199229
26906,2,4,7,44,0,1759,12521
36841,2,4,7,44,0,235617,52983
41820,2,4,7,44,0,235617,52983
12785,2,4,7,45,1,138089,177259
17653,2,4,7,45,0,8469,110502
51683,2,4,7,45,0,151386,227288
18799,2,4,7,47,2,160073,155212
54535,2,4,7,48,1,185774,10658
42589,2,4,7,49,1,164031,151374
17134,2,4,7,50,1,163707,160112
51991,2,4,7,51,1,2345,10658
2969,2,4,7,52,1,110502,11387
32702,2,4,7,52,0,803,173141
41385,2,4,7,52,0,1873,164530
55003,2,4,7,52,0,167994,199229
9351,2,4,7,54,2,158645,37120
22228,2,4,7,54,0,230135,138906
39388,2,4,7,54,0,224335,216752
40700,2,4,7,54,0,166467,6336
48916,2,4,7,54,0,165603,151728
8890,2,4,7,55,1,138089,16733
12285,2,4,7,55,0,215527,222415
31483,2,4,7,55,0,32852,215527
16294,2,4,7,57,2,1054,158600
5263,2,4,7,58,1,13043,225711
26067,2,4,7,59,1,4712,158760
681,2,4,8,0,1,163707,9983
4906,2,4,8,0,0,215527,233787
38469,2,4,8,0,0,4507,138020
45528,2,4,8,0,0,7429,212005
1892,2,4,8,1,1,4680,166740
4218,2,4,8,1,0,13043,207929
25533,2,4,8,1,0,20202,152065
29330,2,4,8,1,0,4680,166740
17786,2,4,8,5,4,10830,164542
2390,2,4,8,6,1,215527,155212
5573,2,4,8,6,0,151337,222405
372,2,4,8,8,2,215527,7307
54003,2,4,8,8,0,142252,2337
15030,2,4,8,9,1,150423,225711
57157,2,4,8,9,0,215527,153127
6637,2,4,8,10,1,235617,224456
49812,2,4,8,10,0,215527,218559
25875,2,4,8,12,2,4562,215527
34005,2,4,8,12,0,110502,10760
2155,2,4,8,13,1,159139,215527
31292,2,4,8,13,0,215527,136974
54888,2,4,8,13,0,235617,238584
11432,2,4,8,15,2,88398,173144
43853,2,4,8,15,0,138687,2331
54346,2,4,8,15,0,235617,138286
56307,2,4,8,15,0,126295,215527
13260,2,4,8,16,1,13043,152035
38818,2,4,8,16,0,204810,194130
1252,2,4,8,17,1,9076,164753
20040,2,4,8,17,0,163327,213213
55823,2,4,8,17,0,215527,173144
12786,2,4,8,19,2,153275,235989
21036,2,4,8,20,1,215527,175634
48975,2,4,8,20,0,172674,215527
12503,2,4,8,21,1,158645,3069
16295,2,4,8,21,0,159140,153068
22088,2,4,8,21,0,215527,4680
41929,2,4,8,21,0,162966,167750
9265,2,4,8,22,1,164838,2752
33590,2,4,8,22,0,138089,167746
34755,2,4,8,23,1,32295,6433
11913,2,4,8,24,1,151386,876
14027,2,4,8,25,1,120240,12236
35776,2,4,8,25,0,240307,32828
41480,2,4,8,25,0,158110,199231
10701,2,4,8,26,1,138089,137219
6233,2,4,8,28,2,13043,163426
15326,2,4,8,28,0,215527,238584
47718,2,4,8,28,0,123465,236345
6996,2,4,8,29,1,127622,7470
26068,2,4,8,29,0,235617,166740
47192,2,4,8,30,1,9983,11699
8044,2,4,8,31,1,192228,10658
8345,2,4,8,31,0,13043,6479
23796,2,4,8,33,2,174175,215527
32614,2,4,8,33,0,13043,173340
7252,2,4,8,34,1,156672,228203
43725,2,4,8,34,0,222410,173128
52725,2,4,8,34,0,175314,2339
10838,2,4,8,35,1,215527,153312
4567,2,4,8,36,1,9246,165117
28519,2,4,8,36,0,199729,4736
1468,2,4,8,37,1,159139,140401
13487,2,4,8,37,0,137153,828
46091,2,4,8,37,0,159376,2144
14427,2,4,8,38,1,8686,138020
18558,2,4,8,38,0,1953,166872
9565,2,4,8,39,1,213225,173144
17449,2,4,8,39,0,164820,163684
36843,2,4,8,39,0,235617,10760
41196,2,4,8,39,0,159139,224456
42270,2,4,8,39,0,215527,11699
49152,2,4,8,40,1,159139,224456
51684,2,4,8,40,0,105645,9450
39257,2,4,8,41,1,158614,158104
37573,2,4,8,42,1,239717,2738
7423,2,4,8,43,1,13043,138286
40702,2,4,8,43,0,6398,137259
23335,2,4,8,45,2,238381,175834
18026,2,4,8,46,1,153268,215527
35344,2,4,8,46,0,159139,3917
40092,2,4,8,46,0,238381,205445
52971,2,4,8,46,0,238381,166467
17264,2,4,8,47,1,173146,78649
2849,2,4,8,49,2,134856,8556
39769,2,4,8,49,0,136918,13044
48458,2,4,8,49,0,222410,212005
53050,2,4,8,49,0,158316,6571
39390,2,4,8,50,1,78649,9775
55177,2,4,8,50,0,173135,8561
19281,2,4,8,51,1,9983,11699
30126,2,4,8,52,1,6509,153164
56154,2,4,8,52,0,167629,153085
20506,2,4,8,53,1,9796,22781
9995,2,4,8,54,1,199729,200848
17027,2,4,8,54,0,238381,166467
26432,2,4,8,54,0,167629,3070
32966,2,4,8,55,1,185077,862
39679,2,4,8,55,0,159139,876
3296,2,4,8,56,1,78649,2002
8805,2,4,8,56,0,42651,2148
3719,2,4,8,57,1,175651,105273
19002,2,4,8,58,1,140641,9426
29595,2,4,8,58,0,215527,233194
51992,2,4,8,58,0,3673,215527
35976,2,4,8,59,1,9983,169752
45862,2,4,8,59,0,215527,155212
28652,2,4,9,0,1,147126,167644
6234,2,4,9,1,1,159139,152122
46429,2,4,9,1,0,167629,4648
12788,2,4,9,2,1,110502,164845
21037,2,4,9,2,0,4680,163305
43728,2,4,9,2,0,218678,226053
14243,2,4,9,3,1,6312,215527
14669,2,4,9,5,2,163707,11643
22368,2,4,9,5,0,22894,1902
25084,2,4,9,5,0,216545,22781
32615,2,4,9,6,1,198617,10664
8109,2,4,9,7,1,215527,228209
18328,2,4,9,8,1,215527,163962
20613,2,4,9,8,0,191438,215527
26070,2,4,9,8,0,159139,52983
29760,2,4,9,8,0,215527,128741
38762,2,4,9,8,0,136974,2260
51099,2,4,9,8,0,2320,1527
3822,2,4,9,10,2,166890,10658
30603,2,4,9,10,0,215527,233753
47719,2,4,9,10,0,138089,228799
4357,2,4,9,11,1,204766,4579
39927,2,4,9,11,0,1588,231849
42066,2,4,9,11,0,215527,155212
20042,2,4,9,12,1,206949,199487
45410,2,4,9,12,0,167633,137157
48062,2,4,9,12,0,215527,155212
25659,2,4,9,14,2,8078,210266
48459,2,4,9,14,0,215527,226394
55178,2,4,9,14,0,175877,233787
34874,2,4,9,15,1,134795,224630
40911,2,4,9,15,0,110502,164031
50077,2,4,9,15,0,8101,1047
56099,2,4,9,15,0,214546,151514
11236,2,4,9,16,1,215527,208051
57209,2,4,9,16,0,163709,224561
14030,2,4,9,17,1,159139,5568
32967,2,4,9,17,0,215527,158767
43732,2,4,9,17,0,2331,55115
53017,2,4,9,17,0,9983,1493
53302,2,4,9,17,0,231844,158839
54688,2,4,9,18,1,215527,44900
3089,2,4,9,19,1,78649,114300
26393,2,4,9,19,0,240307,2659
56387,2,4,9,19,0,13548,158318
15327,2,4,9,21,2,215527,138286
49016,2,4,9,21,0,8287,101268
4701,2,4,9,22,1,215527,37106
7424,2,4,9,22,0,9041,173144
56262,2,4,9,22,0,163709,234130
48926,2,4,9,23,1,215527,158321
19282,2,4,9,25,2,9983,21393
43857,2,4,9,25,0,167633,2335
17137,2,4,9,26,1,166300,175879
45999,2,4,9,26,0,137742,215246
33474,2,4,9,30,4,207929,128416
23337,2,4,9,31,1,215527,37148
13153,2,4,9,32,1,235617,52983
34007,2,4,9,33,1,238381,202479
17450,2,4,9,34,1,145889,110502
39344,2,4,9,34,0,7473,9848
22520,2,4,9,35,1,859,231017
41482,2,4,9,35,0,140416,218757
2575,2,4,9,36,1,215527,217394
9037,2,4,9,36,0,147777,160703
11601,2,4,9,36,0,204810,163305
1316,2,4,9,37,1,153430,202823
1611,2,4,9,38,1,215527,10760
6470,2,4,9,39,1,215527,37148
8892,2,4,9,39,0,163707,194130
42591,2,4,9,39,0,230737,163153
10533,2,4,9,40,1,11554,1219
40982,2,4,9,40,0,147229,6369
49227,2,4,9,40,0,138037,216753
44979,2,4,9,41,1,215527,37148
11434,2,4,9,42,1,213226,201509
37742,2,4,9,42,0,164848,857
37922,2,4,9,42,0,226236,199739
7091,2,4,9,43,1,2330,226632
35250,2,4,9,43,0,804,150065
9566,2,4,9,44,1,215527,151382
36227,2,4,9,44,0,5519,163576
2157,2,4,9,45,1,199729,8287
16418,2,4,9,45,0,204810,148203
15031,2,4,9,46,1,6500,163663
40212,2,4,9,46,0,224580,215527
45530,2,4,9,46,0,212005,866
5091,2,4,9,47,1,215527,231850
540,2,4,9,48,1,151369,105644
8347,2,4,9,48,0,110502,136691
55667,2,4,9,48,0,215527,155212
16004,2,4,9,50,2,12974,216753
32340,2,4,9,51,1,226292,163685
51777,2,4,9,51,0,827,218678
87,2,4,9,52,1,995,205445
23797,2,4,9,53,1,852,158601
41198,2,4,9,53,0,149583,232254
19004,2,4,9,54,1,13256,9011
21208,2,4,9,54,0,240307,233249
9268,2,4,9,55,1,5451,153261
17856,2,4,9,55,0,5652,15037
6842,2,4,9,56,1,167633,167634
35699,2,4,9,56,0,2410,3671
901,2,4,9,57,1,167642,227775
27075,2,4,9,58,1,165853,216745
52139,2,4,9,59,1,173135,215527
55972,2,4,10,0,1,8219,2337
25979,2,4,10,1,1,238381,163331
39345,2,4,10,2,1,175841,110502
52538,2,4,10,2,0,231843,226053
2850,2,4,10,4,2,238489,236779
14155,2,4,10,4,0,158104,158622
44013,2,4,10,4,0,132456,161466
26194,2,4,10,5,1,232239,151419
49228,2,4,10,5,0,199729,206313
7154,2,4,10,6,1,5492,104040
31666,2,4,10,6,0,199661,123465
35939,2,4,10,6,0,219517,1514
42272,2,4,10,6,0,206242,163707
29971,2,4,10,7,1,166529,201509
33082,2,4,10,7,0,216749,216753
47721,2,4,10,8,1,13239,153274
21140,2,4,10,9,1,215527,218917
25303,2,4,10,9,0,9631,7021
53304,2,4,10,9,0,164931,240307
1895,2,4,10,11,2,177501,212005
11506,2,4,10,11,0,22781,216545
19093,2,4,10,11,0,238129,166097
3090,2,4,10,12,1,137514,1948
17451,2,4,10,12,0,5492,104040
20614,2,4,10,12,0,215527,181555
37574,2,4,10,12,0,151337,151812
6236,2,4,10,13,1,221014,11054
9997,2,4,10,13,0,11185,22781
13372,2,4,10,13,0,150952,4634
48063,2,4,10,13,0,215527,156677
15661,2,4,10,14,1,215527,155212
42831,2,4,10,14,0,213036,115159
10704,2,4,10,15,1,137514,1948
36228,2,4,10,15,0,110502,152755
57211,2,4,10,16,1,1980,199232
38472,2,4,10,18,2,215527,164821
4570,2,4,10,19,1,215527,218224
9081,2,4,10,19,0,240308,166648
14950,2,4,10,19,0,163685,172912
31296,2,4,10,19,0,162328,224622
684,2,4,10,20,1,219517,190038
44804,2,4,10,20,0,136879,1527
45725,2,4,10,20,0,173185,222172
51839,2,4,10,20,0,218849,218666
26394,2,4,10,21,1,5568,15152
46431,2,4,10,22,1,4579,165870
52657,2,4,10,22,0,167836,213036
15032,2,4,10,23,1,153334,9158
3536,2,4,10,25,2,218578,215527
34689,2,4,10,25,0,167633,140385
40365,2,4,10,25,0,110502,152755
10840,2,4,10,26,1,215527,199727
17788,2,4,10,26,0,218979,110502
7775,2,4,10,27,1,159569,137745
13076,2,4,10,27,0,2340,215527
17266,2,4,10,27,0,193797,158752
6555,2,4,10,28,1,232254,166741
9474,2,4,10,28,0,165425,238751
6895,2,4,10,29,1,40216,2144
32617,2,4,10,29,0,147015,213036
45186,2,4,10,30,1,153264,10658
8048,2,4,10,31,1,5805,186
29597,2,4,10,31,0,200851,168243
55180,2,4,10,33,2,168243,151514
41131,2,4,10,35,2,204289,215527
17029,2,4,10,36,1,9983,2013
23232,2,4,10,36,0,215527,43841
24137,2,4,10,36,0,152035,134954
28382,2,4,10,36,0,213225,78649
50078,2,4,10,36,0,215527,136984
12508,2,4,10,37,1,163707,163745
49084,2,4,10,37,0,152096,210266
18157,2,4,10,38,1,216749,1614
41892,2,4,10,38,0,159379,158760
46094,2,4,10,38,0,215527,155888
1255,2,4,10,39,1,136626,172912
14246,2,4,10,39,0,10215,9983
26715,2,4,10,39,0,988,147630
56227,2,4,10,40,1,136483,153161
19901,2,4,10,41,1,151337,153286
52974,2,4,10,41,0,216800,141398
8808,2,4,10,42,1,215527,147283
54007,2,4,10,43,1,168242,199232
3986,2,4,10,44,1,166741,9195
22233,2,4,10,44,0,50068,150158
32341,2,4,10,44,0,2391,205287
54539,2,4,10,44,0,230736,75598
45415,2,4,10,46,2,1954,158109
32893,2,4,10,47,1,163576,158632
14570,2,4,10,49,2,163707,225040
35349,2,4,10,49,0,4578,217628
38763,2,4,10,49,0,208759,173141
39820,2,4,10,50,1,804,212005
33475,2,4,10,53,3,6933,225490
5269,2,4,10,54,1,153268,153270
35061,2,4,10,54,0,151964,222201
39392,2,4,10,54,0,212005,36506
2336,2,4,10,58,4,215527,136918
51221,2,4,10,58,0,9983,161414
375,2,4,10,59,1,216749,690
7339,2,4,10,59,0,2081,135828
8580,2,4,10,59,0,152863,153318
25662,2,4,10,59,0,213225,224267
10623,2,4,11,0,1,32852,238977
12509,2,4,11,0,0,164937,148203
28523,2,4,11,0,0,173144,224267
39261,2,4,11,1,1,215527,199360
39682,2,4,11,1,0,213041,110502
47197,2,4,11,1,0,163707,149689
14247,2,4,11,2,1,212005,228245
5093,2,4,11,3,1,222409,159805
13154,2,4,11,3,0,7170,856
39821,2,4,11,3,0,212005,88399
54690,2,4,11,3,0,169902,110502
14672,2,4,11,4,1,170485,226109
25980,2,4,11,4,0,215527,106166
14430,2,4,11,5,1,5568,159372
32436,2,4,11,6,1,224905,153459
32618,2,4,11,6,0,166351,11390
32798,2,4,11,6,0,163707,22781
52659,2,4,11,6,0,158318,241178
53020,2,4,11,6,0,137202,226059
9843,2,4,11,7,1,226107,173141
24642,2,4,11,7,0,71676,9601
7567,2,4,11,8,1,230513,201509
16901,2,4,11,8,0,173141,106384
23452,2,4,11,9,1,215527,153334
55827,2,4,11,9,0,215527,229208
51101,2,4,11,10,1,162328,231844
50696,2,4,11,11,1,218678,10492
15521,2,4,11,12,1,215527,4773
40153,2,4,11,12,0,221690,196821
21211,2,4,11,13,1,240307,173337
54008,2,4,11,13,0,168243,137234
56264,2,4,11,13,0,168243,137234
51840,2,4,11,17,4,9632,153304
5745,2,4,11,18,1,9775,110502
31489,2,4,11,18,0,988,167170
43479,2,4,11,20,2,218775,32852
48532,2,4,11,20,0,230456,67928
1471,2,4,11,21,1,44362,222162
19094,2,4,11,23,2,152996,215527
8893,2,4,11,24,1,218678,9983
2919,2,4,11,25,1,228200,6467
33593,2,4,11,25,0,138286,215527
48064,2,4,11,25,0,215527,217395
49018,2,4,11,25,0,216749,166422
29973,2,4,11,26,1,128434,164824
36923,2,4,11,27,1,166247,196816
44356,2,4,11,27,0,199755,4509
18030,2,4,11,28,1,216749,1512
55300,2,4,11,29,1,9983,11699
3723,2,4,11,30,1,165676,5808
3987,2,4,11,30,0,172912,9813
46231,2,4,11,30,0,219517,21803
14035,2,4,11,31,1,218678,828
22810,2,4,11,31,0,239301,173185
26309,2,4,11,31,0,10658,218666
37745,2,4,11,31,0,8942,172912
3200,2,4,11,33,2,219303,21651
8581,2,4,11,33,0,153342,230737
4223,2,4,11,34,1,199361,158839
57160,2,4,11,34,0,215527,153017
40508,2,4,11,35,1,216749,221014
38822,2,4,11,36,1,98799,235785
41132,2,4,11,36,0,6359,5461
43861,2,4,11,36,0,173140,212927
902,2,4,11,37,1,988,11495
19284,2,4,11,37,0,215527,149488
33306,2,4,11,37,0,164736,215527
19902,2,4,11,38,1,2143,231836
45866,2,4,11,38,0,153132,32852
22093,2,4,11,40,2,168647,1948
42195,2,4,11,40,0,215527,149949
45188,2,4,11,41,1,161400,139568
46747,2,4,11,41,0,1574,166707
7092,2,4,11,42,1,216749,167156
38475,2,4,11,42,0,153353,158839
543,2,4,11,43,1,163685,13256
11438,2,4,11,43,0,213654,988
15068,2,4,11,43,0,151337,110502
39265,2,4,11,43,0,158318,202823
39349,2,4,11,43,0,151369,163687
89,2,4,11,44,1,173512,166650
17270,2,4,11,46,2,219517,1042
52142,2,4,11,47,1,145740,8304
9128,2,4,11,48,1,9632,158104
9354,2,4,11,48,0,166351,6828
18331,2,4,11,48,0,1527,172751
29335,2,4,11,49,1,167750,2732
45417,2,4,11,51,2,212005,166706
9041,2,4,11,52,1,151586,159139
6717,2,4,11,53,1,216749,199229
12792,2,4,11,53,0,5568,220238
46338,2,4,11,53,0,5612,208234
4703,2,4,11,54,1,159139,145885
5842,2,4,11,54,0,239109,827
11605,2,4,11,54,0,159139,168243
14953,2,4,11,54,0,151337,7281
17453,2,4,11,54,0,163093,9432
35351,2,4,11,54,0,7839,172675
25538,2,4,11,55,1,1948,137514
27079,2,4,11,55,0,153459,240942
51594,2,4,11,55,0,213036,234128
6472,2,4,11,56,1,215527,4680
41699,2,4,11,56,0,110502,165453
49229,2,4,11,56,0,8471,222410
49819,2,4,11,56,0,199487,230288
20510,2,4,11,57,1,144598,134789
26717,2,4,11,57,0,100418,110502
34691,2,4,11,57,0,6500,6499
2036,2,4,11,58,1,235705,140582
11238,2,4,11,58,0,166351,78649
7867,2,4,11,59,1,153263,226058
35062,2,4,11,59,0,218775,32941
1898,2,4,12,0,1,219517,149317
33100,2,4,12,0,0,2333,219124
44895,2,4,12,0,0,216749,151906
47980,2,4,12,0,0,231843,153286
57299,2,4,12,0,0,218775,32941
1256,2,4,12,1,1,11009,160659
3299,2,4,12,1,0,166351,14374
37746,2,4,12,1,0,207929,215527
1394,2,4,12,3,2,161411,934
51223,2,4,12,4,1,163663,153347
2577,2,4,12,5,1,215527,196840
32529,2,4,12,6,1,9983,222664
56266,2,4,12,6,0,166351,163691
10536,2,4,12,7,1,138089,6464
4224,2,4,12,9,2,216749,5486
6332,2,4,12,9,0,158767,4713
10841,2,4,12,9,0,215527,151571
36753,2,4,12,9,0,215527,23391
43862,2,4,12,9,0,261,206238
9084,2,4,12,10,1,151337,207939
18000,2,4,12,10,0,158318,153268
44357,2,4,12,10,0,199729,1527
50327,2,4,12,10,0,215527,140401
1612,2,4,12,11,1,215527,6330
16008,2,4,12,11,0,1038,191438
26310,2,4,12,11,0,162450,110502
28656,2,4,12,11,0,8084,136901
46003,2,4,12,11,0,215527,151514
6778,2,4,12,12,1,241496,8534
51452,2,4,12,12,0,238381,219517
25539,2,4,12,14,2,9534,222410
686,2,4,12,15,1,9109,227269
8052,2,4,12,16,1,104039,23363
22522,2,4,12,16,0,215527,148203
23684,2,4,12,16,0,137805,8166
27654,2,4,12,17,1,137433,137398
5270,2,4,12,18,1,40573,157913
5844,2,4,12,19,1,162328,5764
11439,2,4,12,19,0,239747,150952
32712,2,4,12,19,0,5568,147627
53428,2,4,12,19,0,52983,110502
7868,2,4,12,20,1,173601,153268
12793,2,4,12,22,2,158318,212005
14992,2,4,12,22,0,167057,163741
20233,2,4,12,22,0,173146,13060
26718,2,4,12,22,0,163704,5807
29974,2,4,12,22,0,2144,10916
473,2,4,12,23,1,153242,218775
12102,2,4,12,23,0,163707,153268
17539,2,4,12,23,0,153353,151753
45189,2,4,12,23,0,2337,43392
35255,2,4,12,24,1,164850,215527
38823,2,4,12,24,0,230456,147130
39931,2,4,12,24,0,178489,30166
43737,2,4,12,24,0,153146,173107
7093,2,4,12,26,2,157905,238059
7156,2,4,12,26,0,140641,197041
24644,2,4,12,26,0,120912,110502
8895,2,4,12,29,3,238381,137249
35942,2,4,12,29,0,213082,160659
17032,2,4,12,30,1,220161,211596
33393,2,4,12,30,0,137857,218775
15331,2,4,12,31,1,215527,216754
32251,2,4,12,31,0,138286,215527
46894,2,4,12,31,0,165853,177925
32620,2,4,12,32,1,163746,110502
41592,2,4,12,32,0,151337,199553
9476,2,4,12,33,1,160659,171682
49534,2,4,12,33,0,215527,134853
51843,2,4,12,33,0,235617,216753
52608,2,4,12,33,0,1527,166872
54121,2,4,12,33,0,137742,7965
19903,2,4,12,35,2,151964,173141
42835,2,4,12,35,0,151374,172912
31299,2,4,12,36,1,6828,168243
43481,2,4,12,36,0,151964,168243
23056,2,4,12,37,1,6828,168243
33480,2,4,12,38,1,167986,201509
34692,2,4,12,38,0,163665,163667
55974,2,4,12,38,0,1554,167644
20893,2,4,12,39,1,110502,136691
21258,2,4,12,41,2,138089,163305
8166,2,4,12,42,1,215527,175879
42277,2,4,12,42,0,12974,11466
8665,2,4,12,43,1,235705,232254
4572,2,4,12,44,1,215527,166741
7427,2,4,12,44,0,173144,151337
13264,2,4,12,44,0,9248,218775
14161,2,4,12,45,1,1677,22781
49161,2,4,12,45,0,191438,8470
38476,2,4,12,47,2,153489,166737
3828,2,4,12,48,1,6795,828
39608,2,4,12,48,0,9555,9556
48619,2,4,12,49,1,208068,173144
40582,2,4,12,51,2,163707,8766
54894,2,4,12,51,0,238381,175841
2252,2,4,12,56,5,36401,164543
14574,2,4,12,58,2,163707,6371
18086,2,4,12,58,0,163707,6371
40157,2,4,12,58,0,215362,153220
50783,2,4,12,58,0,215527,810
2253,2,4,13,1,3,164543,222159
55680,2,4,13,1,0,167630,215527
9570,2,4,13,2,1,158318,41
20618,2,4,13,3,1,215527,207929
1258,2,4,13,4,1,158318,138104
3203,2,4,13,5,1,6337,9871
26312,2,4,13,5,0,167719,136930
45190,2,4,13,5,0,167751,59461
50623,2,4,13,5,0,137384,3058
41134,2,4,13,6,1,152093,157915
34882,2,4,13,8,2,216749,236541
7095,2,4,13,9,1,147125,110502
39202,2,4,13,9,0,191438,222058
8113,2,4,13,10,1,215527,235617
56531,2,4,13,10,0,166740,199229
7673,2,4,13,11,1,215527,233753
19904,2,4,13,11,0,9255,175878
23341,2,4,13,12,1,215527,8205
28658,2,4,13,12,0,8149,236345
2578,2,4,13,13,1,215527,186993
15332,2,4,13,13,0,215527,137575
51226,2,4,13,13,0,216749,216753
13038,2,4,13,14,1,5568,153395
31300,2,4,13,14,0,165853,13254
32008,2,4,13,14,0,158732,201509
37578,2,4,13,14,0,215527,232239
3725,2,4,13,15,1,6795,228588
21893,2,4,13,17,2,78649,173011
6010,2,4,13,21,4,215527,153259
16301,2,4,13,21,0,775,199229
7869,2,4,13,22,1,216013,235657
9131,2,4,13,22,0,212005,2690
44359,2,4,13,22,0,193018,162613
8726,2,4,13,23,1,151337,9443
11919,2,4,13,24,1,218867,201509
35702,2,4,13,24,0,228589,202823
37995,2,4,13,24,0,168642,8311
8585,2,4,13,26,2,2327,208963
16904,2,4,13,26,0,144593,228803
19095,2,4,13,26,0,212660,215527
43482,2,4,13,26,0,5913,7443
49305,2,4,13,26,0,5908,110502
475,2,4,13,28,2,157303,215527
4365,2,4,13,30,2,10589,13714
26719,2,4,13,30,0,163707,194101
32971,2,4,13,30,0,222306,110502
40987,2,4,13,30,0,104088,165853
5096,2,4,13,31,1,215527,216753
36230,2,4,13,31,0,166740,215527
56998,2,4,13,31,0,177986,138290
1673,2,4,13,32,1,151337,217201
10706,2,4,13,32,0,166363,213614
54692,2,4,13,32,0,193018,144754
50328,2,4,13,34,2,215527,166529
689,2,4,13,37,3,100535,9983
9043,2,4,13,37,0,162328,166740
6644,2,4,13,38,1,162328,105279
41593,2,4,13,39,1,151337,166044
14162,2,4,13,40,1,222410,52181
38766,2,4,13,41,1,196882,164748
42071,2,4,13,41,0,215527,9871
47443,2,4,13,41,0,5568,138089
48929,2,4,13,41,0,178489,215527
40285,2,4,13,42,1,177259,163575
52542,2,4,13,42,0,13437,175841
24858,2,4,13,43,1,216749,157920
32344,2,4,13,44,1,215527,173601
20938,2,4,13,46,2,164096,230072
44897,2,4,13,47,1,13225,153458
12400,2,4,13,49,2,2319,216749
24261,2,4,13,52,3,1577,810
33482,2,4,13,52,0,238152,163707
53053,2,4,13,52,0,222410,215527
22690,2,4,13,53,1,2148,144434
53623,2,4,13,54,1,173246,6778
17928,2,4,13,55,1,138236,54943
39774,2,4,13,55,0,215527,158790
11441,2,4,13,56,1,163707,173210
27574,2,4,13,56,0,166351,14374
17454,2,4,13,57,1,153342,2154
25667,2,4,13,57,0,153228,120482
46096,2,4,13,57,0,6934,158839
18087,2,4,13,58,1,12319,138334
7003,2,4,14,0,2,212005,164850
52543,2,4,14,0,0,137096,165846
22523,2,4,14,1,1,215527,21814
26074,2,4,14,1,0,215527,8228
12104,2,4,14,3,2,5506,147291
2476,2,4,14,4,1,215527,231850
7781,2,4,14,4,0,110502,22949
12661,2,4,14,5,1,137260,173144
19653,2,4,14,5,0,173144,215527
26314,2,4,14,6,1,22781,78649
4367,2,4,14,7,1,191210,137160
15334,2,4,14,7,0,6934,233249
19375,2,4,14,7,0,215527,164845
23058,2,4,14,7,0,238381,151986
32713,2,4,14,8,1,165250,6356
38288,2,4,14,9,1,151386,215527
45537,2,4,14,9,0,32851,167746
55501,2,4,14,9,0,110502,3069
17274,2,4,14,11,2,3058,146364
43589,2,4,14,11,0,163707,218751
93,2,4,14,12,1,101268,224557
8056,2,4,14,12,0,215527,8251
8729,2,4,14,13,1,151369,85983
1396,2,4,14,14,1,2144,11699
41202,2,4,14,14,0,222410,191438
46004,2,4,14,15,1,215527,163412
42279,2,4,14,18,3,153233,110502
18160,2,4,14,20,2,1527,222665
38907,2,4,14,20,0,6291,218678
26721,2,4,14,22,2,5683,1823
33598,2,4,14,22,0,166528,160703
35981,2,4,14,22,0,8206,4711
5097,2,4,14,23,1,4573,201509
9003,2,4,14,23,0,3069,192228
32972,2,4,14,24,1,153015,210017
45068,2,4,14,24,0,164827,127469
4135,2,4,14,25,1,162328,6325
9358,2,4,14,26,1,215527,135635
45306,2,4,14,26,0,170082,215527
29978,2,4,14,27,1,207929,110502
53530,2,4,14,27,0,9016,164684
8587,2,4,14,28,1,2732,167750
14039,2,4,14,28,0,226053,199229
3617,2,4,14,29,1,148203,215527
47725,2,4,14,29,0,163091,172912
37749,2,4,14,30,1,137742,238898
40583,2,4,14,30,0,163746,163305
48979,2,4,14,31,1,215527,157313
610,2,4,14,32,1,163707,240307
19011,2,4,14,33,1,215527,167644
55977,2,4,14,33,0,153127,215527
37270,2,4,14,34,1,1446,240912
50972,2,4,14,34,0,216749,199229
49232,2,4,14,35,1,195613,219709
27415,2,4,14,36,1,226057,218546
