ID,WEEK,DAY,HOUR,MINUTE,WAIT,SOURCE,TARGET,TIME
13465,3,2,9,26,1,43392,168789,22166
26358,3,2,9,26,0,6447,843,22166
33022,3,2,9,27,1,4786,140288,22167
12619,3,2,9,28,1,166740,166529,22168
32669,3,2,9,28,0,7926,15697,22168
42335,3,2,9,28,0,164709,155713,22168
17523,3,2,9,29,1,207929,110502,22169
19203,3,2,9,29,0,1985,149345,22169
53212,3,2,9,30,1,216749,233413,22170
9448,3,2,9,31,1,153330,216752,22171
46304,3,2,9,31,0,261,172149,22171
56204,3,2,9,31,0,204083,2681,22171
2780,3,2,9,33,2,215527,239278,22173
8869,3,2,9,33,0,4680,222306,22173
43344,3,2,9,33,0,151337,2146,22173
8024,3,2,9,34,1,196821,201509,22174
44170,3,2,9,34,0,216749,216753,22174
24581,3,2,9,36,2,165250,198895,22176
38441,3,2,9,36,0,39996,216545,22176
39650,3,2,9,36,0,164827,30166,22176
14387,3,2,9,37,1,167629,163819,22177
20699,3,2,9,37,0,164096,235275,22177
11478,3,2,9,38,1,11244,137385,22178
26124,3,2,9,39,1,166844,138669,22179
6982,3,2,9,41,2,127622,139566,22181
22337,3,2,9,41,0,216749,216753,22181
30094,3,2,9,41,0,163305,4680,22181
15833,3,2,9,42,1,99,1896,22182
35680,3,2,9,44,2,212005,828,22184
2121,3,2,9,45,1,167641,160703,22185
37898,3,2,9,46,1,173142,213365,22186
52993,3,2,9,46,0,159405,2134,22186
16860,3,2,9,48,2,238381,201509,22188
34584,3,2,9,48,0,6365,914,22188
43697,3,2,9,48,0,78115,187873,22188
19574,3,2,9,49,1,215527,8391,22189
23417,3,2,9,50,1,110502,23391,22190
25622,3,2,9,51,1,212005,157902,22191
28331,3,2,9,51,0,9556,20785,22191
14929,3,2,9,52,1,6500,163663,22192
55927,3,2,9,52,0,1683,168243,22192
41170,3,2,9,53,1,110502,240872,22193
780,3,2,9,55,2,137335,165870,22195
4533,3,2,9,55,0,1061,150053,22195
21818,3,2,9,55,0,13092,153283,22195
48855,3,2,9,55,0,226056,231115,22195
49784,3,2,9,55,0,178234,21430,22195
6682,3,2,9,56,1,166889,215527,22196
30828,3,2,9,56,0,110502,36780,22196
41549,3,2,9,56,0,215527,3069,22196
15290,3,2,9,57,1,7926,233740,22197
56973,3,2,9,57,0,215527,9148,22197
31009,3,2,9,58,1,88398,167633,22198
37521,3,2,10,1,3,167629,163819,22201
24104,3,2,10,2,1,2333,167170,22202
52994,3,2,10,2,0,216749,32836,22202
9954,3,2,10,3,1,199729,4631,22203
20195,3,2,10,4,1,153438,6873,22204
40078,3,2,10,4,0,163057,4559,22204
11577,3,2,10,5,1,167626,175894,22205
36642,3,2,10,5,0,235617,52983,22205
6609,3,2,10,6,1,159139,162465,22206
1234,3,2,10,7,1,157906,151496,22207
51300,3,2,10,7,0,7116,222927,22207
1439,3,2,10,8,1,163323,219124,22208
5048,3,2,10,8,0,15151,110502,22208
9105,3,2,10,8,0,174368,150050,22208
12742,3,2,10,8,0,1012,218775,22208
14219,3,2,10,9,1,168242,9983,22209
29301,3,2,10,9,0,151337,218666,22209
37899,3,2,10,9,0,213239,6339,22209
50283,3,2,10,9,0,215527,235589,22209
6204,3,2,10,10,1,235617,215527,22210
18316,3,2,10,11,1,215527,230456,22211
33950,3,2,10,11,0,151356,215527,22211
4187,3,2,10,12,1,216749,140401,22212
31438,3,2,10,12,0,159396,199361,22212
41105,3,2,10,12,0,10658,162392,22212
2548,3,2,10,13,1,167629,989,22213
40678,3,2,10,13,0,839,176382,22213
41276,3,2,10,13,0,151337,215527,22213
7956,3,2,10,14,1,166732,13043,22214
26272,3,2,10,14,0,887,2411,22214
35833,3,2,10,14,0,181325,181321,22214
8634,3,2,10,15,1,6499,2148,22215
55252,3,2,10,15,0,8226,35400,22215
7396,3,2,10,16,1,162450,215527,22216
13571,3,2,10,16,0,7006,163145,22216
23418,3,2,10,16,0,110502,222258,22216
56205,3,2,10,16,0,167633,222410,22216
25023,3,2,10,17,1,3068,163819,22217
11254,3,2,10,18,1,4507,219303,22218
30833,3,2,10,18,0,165141,110502,22218
590,3,2,10,20,2,167641,230770,22220
14930,3,2,10,20,0,153334,9158,22220
283,3,2,10,21,1,236739,163709,22221
53213,3,2,10,22,1,2340,171526,22222
8984,3,2,10,23,1,10658,218666,22223
33145,3,2,10,24,1,161466,8535,22224
13239,3,2,10,25,1,216749,218351,22225
32672,3,2,10,25,0,153351,161899,22225
43938,3,2,10,25,0,6291,199775,22225
20492,3,2,10,26,1,4631,191438,22226
27029,3,2,10,26,0,158645,166794,22226
45699,3,2,10,26,0,2319,78787,22226
25739,3,2,10,27,1,2148,225711,22227
41450,3,2,10,27,0,75985,174564,22227
45947,3,2,10,27,0,167629,159148,22227
34836,3,2,10,28,1,2315,72402,22228
14558,3,2,10,29,1,3673,1013,22229
17099,3,2,10,29,0,215527,9346,22229
3166,3,2,10,30,1,141426,153221,22230
30095,3,2,10,30,0,164758,110502,22230
49003,3,2,10,31,1,218775,6309,22231
28481,3,2,10,32,1,216749,216753,22232
39917,3,2,10,33,1,32852,1026,22233
16059,3,2,10,34,1,215527,170534,22234
42047,3,2,10,34,0,5492,23363,22234
883,3,2,10,35,1,1873,166740,22235
17362,3,2,10,38,3,120268,104044,22238
8871,3,2,10,39,1,173135,215527,22239
47896,3,2,10,39,0,215527,6813,22239
26044,3,2,10,40,1,166705,232239,22240
38607,3,2,10,40,0,224456,11395,22240
51747,3,2,10,40,0,215527,19951,22240
3935,3,2,10,41,1,123450,195759,22241
20700,3,2,10,42,1,151337,218666,22242
45156,3,2,10,42,0,7325,212005,22242
8146,3,2,10,43,1,216749,173159,22243
36189,3,2,10,43,0,153285,215527,22243
14971,3,2,10,45,2,151337,35400,22245
22339,3,2,10,45,0,216749,216753,22245
40962,3,2,10,45,0,10492,178596,22245
52111,3,2,10,45,0,1276,173135,22245
9648,3,2,10,46,1,215527,1428,22246
16255,3,2,10,47,1,13359,151994,22247
36193,3,2,10,47,0,131829,3068,22247
55800,3,2,10,48,1,12847,1948,22248
9284,3,2,10,49,1,238381,110502,22249
24108,3,2,10,49,0,174290,215527,22249
32406,3,2,10,49,0,151337,2146,22249
36197,3,2,10,51,2,137013,215527,22251
17769,3,2,10,52,1,140548,110502,22252
3500,3,2,10,53,1,153217,153133,22253
5719,3,2,10,54,1,163305,110502,22254
39377,3,2,10,54,0,138286,215527,22254
54310,3,2,10,54,0,162328,19567,22254
6984,3,2,10,55,1,127622,201509,22255
36201,3,2,10,55,0,215527,4680,22255
10740,3,2,10,56,1,241587,218849,22256
35318,3,2,10,56,0,163025,148982,22256
39181,3,2,10,57,1,235421,9775,22257
43346,3,2,10,57,0,165853,173108,22257
46206,3,2,10,57,0,172671,212005,22257
19501,3,2,10,58,1,214006,12,22258
19071,3,2,10,59,1,22781,161866,22259
32112,3,2,10,59,0,199729,219124,22259
8636,3,2,11,1,2,151337,138286,22261
36207,3,2,11,1,0,11990,233657,22261
4190,3,2,11,2,1,199361,158839,22262
5229,3,2,11,4,2,240307,216753,22264
1364,3,2,11,5,1,207929,173344,22265
4664,3,2,11,5,0,47270,166741,22265
55131,3,2,11,5,0,215527,167840,22265
7853,3,2,11,6,1,111055,74650,22266
15146,3,2,11,6,0,167629,40120,22266
3343,3,2,11,8,2,218775,14374,22268
12744,3,2,11,9,1,224561,7441,22269
17971,3,2,11,9,0,222786,5652,22269
18318,3,2,11,9,0,199759,216753,22269
41107,3,2,11,9,0,216005,199231,22269
284,3,2,11,10,1,213225,9983,22270
32673,3,2,11,10,0,167633,216753,22270
42170,3,2,11,11,1,216802,241075,22271
9451,3,2,11,12,1,10586,199229,22272
11579,3,2,11,12,0,239937,110502,22272
48042,3,2,11,12,0,216749,156780,22272
51651,3,2,11,12,0,896,4534,22272
22340,3,2,11,13,1,216749,216753,22273
651,3,2,11,15,2,213426,191210,22275
10598,3,2,11,15,0,88398,32851,22275
23202,3,2,11,15,0,215527,8205,22275
34539,3,2,11,17,2,1491,241033,22277
54083,3,2,11,17,0,162328,13402,22277
40044,3,2,11,18,1,238153,147383,22278
46412,3,2,11,18,0,167634,231847,22278
25024,3,2,11,19,1,167629,199633,22279
8924,3,2,11,21,2,162588,234140,22281
23419,3,2,11,21,0,216325,131829,22281
34837,3,2,11,21,0,32852,218775,22281
13350,3,2,11,22,1,2729,5492,22282
40964,3,2,11,22,0,173141,173144,22282
17223,3,2,11,23,1,146961,110502,22283
44783,3,2,11,23,0,162328,1693,22283
53408,3,2,11,23,0,26196,201509,22283
26361,3,2,11,24,1,215527,159139,22284
26862,3,2,11,24,0,222410,218860,22284
7305,3,2,11,25,1,10658,218666,22285
41680,3,2,11,27,2,44,152865,22287
51301,3,2,11,27,0,2729,9616,22287
16256,3,2,11,28,1,216749,216753,22288
44174,3,2,11,28,0,988,147292,22288
1004,3,2,11,29,1,5447,690,22289
13090,3,2,11,29,0,229355,199231,22289
14642,3,2,11,31,2,138286,159139,22291
30096,3,2,11,31,0,60802,239308,22291
51068,3,2,11,31,0,175878,166300,22291
11010,3,2,11,32,1,147709,216801,22292
23975,3,2,11,32,0,22900,9879,22292
27178,3,2,11,32,0,215527,230135,22292
41173,3,2,11,32,0,151337,191438,22292
14390,3,2,11,33,1,38686,151490,22293
52766,3,2,11,33,0,208759,1527,22293
33147,3,2,11,34,1,167633,199635,22294
2123,3,2,11,35,1,167641,215527,22295
49428,3,2,11,37,2,215527,224626,22297
5720,3,2,11,38,1,152755,110502,22298
8783,3,2,11,39,1,199730,17669,22299
25741,3,2,11,39,0,9184,44,22299
45949,3,2,11,39,0,216807,1771,22299
9210,3,2,11,40,1,157908,151722,22300
12236,3,2,11,40,0,153342,48923,22300
19270,3,2,11,40,0,22701,1527,22300
31238,3,2,11,40,0,173135,124027,22300
39736,3,2,11,40,0,192864,4659,22300
45384,3,2,11,40,0,216802,1973,22300
48592,3,2,11,40,0,14,216749,22300
39183,3,2,11,43,3,208759,110502,22303
17525,3,2,11,44,1,163305,204810,22304
32677,3,2,11,44,0,138847,34930,22304
40679,3,2,11,45,1,2319,216749,22305
44960,3,2,11,45,0,216749,110502,22305
21879,3,2,11,47,2,5835,216802,22307
35030,3,2,11,47,0,5477,215527,22307
2661,3,2,11,48,1,204810,1046,22308
15018,3,2,11,48,0,162328,196663,22308
2953,3,2,11,51,3,239449,199673,22311
8027,3,2,11,51,0,101401,104089,22311
36913,3,2,11,51,0,199740,137377,22311
38608,3,2,11,51,0,159569,138533,22311
515,3,2,11,52,1,153057,9867,22312
18879,3,2,11,53,1,215527,167644,22313
26127,3,2,11,53,0,11699,9983,22313
51962,3,2,11,53,0,137773,215527,22313
55645,3,2,11,54,1,151964,2719,22314
20383,3,2,11,55,1,151374,123483,22315
32113,3,2,11,55,0,7969,172912,22315
35918,3,2,11,55,0,163378,23380,22315
43347,3,2,11,55,0,33580,29639,22315
6206,3,2,11,56,1,167629,218577,22316
6826,3,2,11,56,0,22892,151994,22316
9073,3,2,11,56,0,203828,166314,22316
28483,3,2,11,56,0,199729,216988,22316
56198,3,2,11,56,0,176627,166300,22316
20013,3,2,11,58,2,1954,167641,22318
13994,3,2,11,59,1,164827,127909,22319
37527,3,2,11,59,0,8221,135996,22319
6405,3,2,12,0,1,215527,1478,22320
9249,3,2,12,2,2,160404,91041,22322
11410,3,2,12,2,0,213225,226252,22322
32678,3,2,12,2,0,8206,13101,22322
54849,3,2,12,2,0,216749,159143,22322
38792,3,2,12,3,1,215527,167986,22323
41453,3,2,12,3,0,110502,888,22323
46309,3,2,12,3,0,137745,2337,22323
56207,3,2,12,3,0,8206,163819,22323
41681,3,2,12,4,1,162981,12670,22324
54084,3,2,12,4,0,216749,237015,22324
8987,3,2,12,5,1,153395,2724,22325
35224,3,2,12,5,0,220236,165646,22325
4192,3,2,12,6,1,158645,199229,22326
5051,3,2,12,7,1,4632,199229,22327
18532,3,2,12,7,0,215527,221690,22327
39579,3,2,12,7,0,153127,215527,22327
39921,3,2,12,7,0,1873,163861,22327
45044,3,2,12,7,0,238059,157905,22327
48043,3,2,12,7,0,163685,221517,22327
3168,3,2,12,8,1,215527,2333,22328
38735,3,2,12,8,0,215527,222410,22328
50049,3,2,12,8,0,215527,233117,22328
7757,3,2,12,9,1,4680,110502,22329
21237,3,2,12,9,0,11699,9983,22329
24587,3,2,12,9,0,10515,199229,22329
41279,3,2,12,10,1,88342,13043,22330
26169,3,2,12,11,1,162328,1635,22331
28620,3,2,12,11,0,907,110502,22331
23858,3,2,12,12,1,167633,148203,22332
9111,3,2,12,13,1,195613,199774,22333
18066,3,2,12,13,0,134806,231782,22333
34734,3,2,12,13,0,166370,110502,22333
36135,3,2,12,13,0,175247,138404,22333
36725,3,2,12,13,0,158767,166247,22333
40892,3,2,12,13,0,141735,215150,22333
7032,3,2,12,14,1,2345,164095,22334
49051,3,2,12,14,0,8184,215527,22334
53512,3,2,12,14,0,127809,173141,22334
56510,3,2,12,14,0,1873,239123,22334
7228,3,2,12,15,1,151337,162966,22335
8226,3,2,12,15,0,235617,159139,22335
10682,3,2,12,15,0,120482,1527,22335
45502,3,2,12,15,0,212660,201509,22335
25857,3,2,12,16,1,167629,128408,22336
55803,3,2,12,16,0,218775,5501,22336
26575,3,2,12,17,1,151994,110502,22337
42802,3,2,12,17,0,167629,207980,22337
1005,3,2,12,18,1,215527,174290,22338
19446,3,2,12,19,1,215527,163707,22339
33026,3,2,12,19,0,10658,218666,22339
3683,3,2,12,20,1,226252,132815,22340
43831,3,2,12,20,0,160005,239307,22340
37902,3,2,12,21,1,173406,171389,22341
5539,3,2,12,23,2,8978,132825,22343
11872,3,2,12,23,0,153342,170466,22343
30097,3,2,12,23,0,78889,8674,22343
50771,3,2,12,23,0,4027,237501,22343
20199,3,2,12,24,1,149373,213041,22344
21934,3,2,12,24,0,163707,110502,22344
50949,3,2,12,24,0,162323,1079,22344
595,3,2,12,25,1,6461,199487,22345
10818,3,2,12,26,1,215527,173347,22346
12623,3,2,12,27,1,237064,163581,22347
51426,3,2,12,28,1,2386,2398,22348
8091,3,2,12,30,2,215527,227969,22350
17771,3,2,12,30,0,167739,2143,22350
1443,3,2,12,31,1,213614,158325,22351
24810,3,2,12,32,1,2729,5649,22352
1293,3,2,12,34,2,158318,162394,22354
32758,3,2,12,34,0,136945,175764,22354
14392,3,2,12,35,1,110502,226105,22355
31645,3,2,12,35,0,239756,238914,22355
14828,3,2,12,36,1,9632,238581,22356
29304,3,2,12,37,1,151337,241515,22357
34225,3,2,12,37,0,1873,62427,22357
9804,3,2,12,38,1,215527,131471,22358
17366,3,2,12,41,3,9983,189812,22361
51827,3,2,12,41,0,215527,167986,22361
12064,3,2,12,43,2,221690,4568,22363
55257,3,2,12,43,0,215527,217966,22363
13468,3,2,12,44,1,222481,110502,22364
2002,3,2,12,45,1,215527,167637,22365
3941,3,2,12,46,1,216749,226058,22366
8873,3,2,12,47,1,3353,158095,22367
23020,3,2,12,47,0,216746,215527,22367
15149,3,2,12,48,1,177482,4027,22368
51750,3,2,12,48,0,6286,147228,22368
22342,3,2,12,50,2,216749,216753,22370
27034,3,2,12,53,3,226252,11186,22373
52701,3,2,12,54,1,175841,214545,22374
2718,3,2,12,55,1,162328,11193,22375
16865,3,2,12,55,0,162328,195913,22375
2310,3,2,12,58,3,158749,163819,22378
4306,3,2,13,1,3,215488,238059,22381
35624,3,2,13,3,2,230300,4533,22383
17844,3,2,13,5,2,167641,173403,22385
40968,3,2,13,6,1,235617,167637,22386
44785,3,2,13,6,0,238381,136872,22386
18230,3,2,13,7,1,162328,9240,22387
30249,3,2,13,8,1,10658,13243,22388
52114,3,2,13,9,1,122278,201187,22389
14935,3,2,13,10,1,212005,196927,22390
31442,3,2,13,10,0,3355,36325,22390
26675,3,2,13,11,1,127471,39614,22391
40046,3,2,13,11,0,215527,137162,22391
23777,3,2,13,12,1,11182,10132,22392
19873,3,2,13,13,1,110502,163089,22393
24589,3,2,13,13,0,110502,4680,22393
43832,3,2,13,13,0,175008,226659,22393
7961,3,2,13,14,1,216749,21852,22394
13352,3,2,13,14,0,153415,110502,22394
45703,3,2,13,14,0,2319,216749,22394
5722,3,2,13,15,1,213225,224389,22395
42251,3,2,13,15,0,1845,155212,22395
1006,3,2,13,16,1,167629,173127,22396
12625,3,2,13,16,0,115672,239936,22396
1850,3,2,13,17,1,212092,222927,22397
8874,3,2,13,17,0,199487,135996,22397
9075,3,2,13,20,3,234025,137021,22400
2311,3,2,13,21,1,230288,240249,22401
44177,3,2,13,21,0,213227,216749,22401
51188,3,2,13,22,1,215527,218678,22402
47899,3,2,13,23,1,1552,226705,22403
4749,3,2,13,24,1,216749,216753,22404
7073,3,2,13,24,0,2324,9555,22404
19345,3,2,13,24,0,217628,216746,22404
11583,3,2,13,25,1,164827,233953,22405
20201,3,2,13,25,0,168590,8360,22405
25743,3,2,13,25,0,215527,237125,22405
9806,3,2,13,26,1,6626,166401,22406
52702,3,2,13,28,2,216749,5585,22408
35032,3,2,13,29,1,230702,212005,22409
41112,3,2,13,29,0,195756,43275,22409
287,3,2,13,30,1,13435,110502,22410
27035,3,2,13,30,0,213222,235708,22410
53044,3,2,13,30,0,235705,32943,22410
25252,3,2,13,31,1,139730,110502,22411
23317,3,2,13,32,1,1688,215527,22412
29169,3,2,13,32,0,914,218767,22412
37972,3,2,13,32,0,78649,235617,22412
50772,3,2,13,34,2,120268,227674,22414
32590,3,2,13,35,1,231847,173141,22415
14735,3,2,13,36,1,167629,163819,22416
6528,3,2,13,38,2,167629,152755,22418
40203,3,2,13,38,0,194347,199796,22418
34589,3,2,13,39,1,216749,159380,22419
26170,3,2,13,40,1,78649,137566,22420
46310,3,2,13,40,0,2331,209720,22420
38794,3,2,13,43,3,215527,6837,22423
14223,3,2,13,45,2,238381,161291,22425
21022,3,2,13,45,0,215527,150581,22425
55465,3,2,13,45,0,1217,199229,22425
10820,3,2,13,46,1,22781,8956,22426
519,3,2,13,47,1,123480,863,22427
53967,3,2,13,47,0,162328,38483,22427
1296,3,2,13,48,1,153317,212005,22428
41457,3,2,13,48,0,10658,110502,22428
38444,3,2,13,49,1,233787,215527,22429
30849,3,2,13,50,1,48084,24379,22430
26365,3,2,13,52,2,167751,7208,22432
45048,3,2,13,52,0,213041,212215,22432
22343,3,2,13,53,1,216749,216753,22433
17102,3,2,13,55,2,164729,110502,22435
7760,3,2,13,57,2,137742,137738,22437
41958,3,2,13,57,0,241032,810,22437
7400,3,2,13,58,1,153489,1942,22438
36213,3,2,13,58,0,215527,199673,22438
48858,3,2,13,58,0,8470,191438,22438
3064,3,2,13,59,1,215527,1615,22439
15483,3,2,13,59,0,216749,128741,22439
27715,3,2,13,59,0,167633,989,22439
31950,3,2,14,0,1,155212,166527,22440
4538,3,2,14,1,1,138286,162591,22441
55648,3,2,14,1,0,196842,199229,22441
56801,3,2,14,1,0,236860,153085,22441
447,3,2,14,3,2,175878,225040,22443
6615,3,2,14,3,0,216749,7839,22443
33069,3,2,14,3,0,6839,804,22443
26865,3,2,14,4,1,988,225724,22444
9454,3,2,14,5,1,158317,33988,22445
49431,3,2,14,8,3,213239,241051,22448
53608,3,2,14,8,0,218577,797,22448
3170,3,2,14,9,1,215527,23382,22449
7858,3,2,14,11,2,215527,87350,22451
13027,3,2,14,11,0,1677,227242,22451
19875,3,2,14,11,0,215527,884,22451
22777,3,2,14,11,0,10760,110502,22451
41458,3,2,14,11,0,10658,54403,22451
40137,3,2,14,12,1,216749,32853,22452
25254,3,2,14,13,1,219157,167057,22453
27482,3,2,14,13,0,222410,5448,22453
44867,3,2,14,14,1,215527,187979,22454
18320,3,2,14,15,1,140055,2143,22455
8093,3,2,14,16,1,199771,228284,22456
35228,3,2,14,17,1,128752,2333,22457
40971,3,2,14,17,0,222421,222417,22457
9215,3,2,14,19,2,78649,147439,22459
2128,3,2,14,20,1,235617,195234,22460
34670,3,2,14,20,0,216749,6829,22460
44181,3,2,14,23,3,162328,5450,22463
886,3,2,14,24,1,7345,7328,22464
54655,3,2,14,27,3,166529,166422,22467
17772,3,2,14,28,1,163711,8566,22468
25957,3,2,14,29,1,153024,238895,22469
53046,3,2,14,29,0,168649,988,22469
25628,3,2,14,31,2,237064,215527,22471
52955,3,2,14,31,0,215527,37127,22471
6105,3,2,14,32,1,151964,167649,22472
15152,3,2,14,32,0,162328,13538,22472
50951,3,2,14,32,0,215527,199232,22472
7231,3,2,14,33,1,9805,110502,22473
14646,3,2,14,33,0,151337,140362,22473
38376,3,2,14,34,1,32853,235617,22474
1297,3,2,14,35,1,151378,58,22475
16497,3,2,14,36,1,8326,231850,22476
17227,3,2,14,36,0,166890,232031,22476
22479,3,2,14,36,0,216749,145038,22476
42339,3,2,14,37,1,6289,110502,22477
1851,3,2,14,39,2,213042,110502,22479
31243,3,2,14,39,0,5573,163575,22479
22483,3,2,14,40,1,216749,152093,22480
27182,3,2,14,40,0,13043,8205,22480
36512,3,2,14,40,0,215527,235787,22480
52583,3,2,14,40,0,213042,215527,22480
3943,3,2,14,41,1,216749,4680,22481
20496,3,2,14,41,0,215527,820,22481
22197,3,2,14,41,0,224631,145480,22481
24591,3,2,14,41,0,215527,2327,22481
3687,3,2,14,44,3,239396,137735,22484
4194,3,2,14,44,0,216746,163707,22484
22487,3,2,14,44,0,6594,166180,22484
30251,3,2,14,44,0,11699,9983,22484
45506,3,2,14,44,0,166889,215527,22484
36138,3,2,14,45,1,159139,151386,22485
37229,3,2,14,46,1,19719,13548,22486
29116,3,2,14,47,1,803,198514,22487
21564,3,2,14,48,1,138286,215527,22488
22491,3,2,14,48,0,151337,110502,22488
11413,3,2,14,50,2,218775,146806,22490
13244,3,2,14,51,1,167629,167714,22491
45162,3,2,14,51,0,145740,138669,22491
41557,3,2,14,52,1,152035,159139,22492
22496,3,2,14,53,1,216749,218775,22493
5056,3,2,14,54,1,153459,1549,22494
26368,3,2,14,54,0,216749,216752,22494
14124,3,2,14,55,1,240872,164821,22495
35321,3,2,14,55,0,163324,163329,22495
46209,3,2,14,55,0,227770,120703,22495
48046,3,2,14,55,0,238381,215527,22495
8559,3,2,14,56,1,151378,9246,22496
19346,3,2,14,56,0,231850,215527,22496
22500,3,2,14,57,1,167626,167644,22497
33767,3,2,14,57,0,167751,218852,22497
41176,3,2,14,57,0,6848,238898,22497
26132,3,2,14,58,1,163707,238991,22498
24112,3,2,15,0,2,151472,9536,22500
26678,3,2,15,0,0,216749,173514,22500
32760,3,2,15,0,0,8206,138006,22500
7076,3,2,15,1,1,9555,167624,22501
8877,3,2,15,1,0,173146,9983,22501
19076,3,2,15,1,0,1985,151071,22501
52116,3,2,15,1,0,2320,159405,22501
4195,3,2,15,2,1,238381,11054,22502
13092,3,2,15,2,0,136682,241169,22502
22505,3,2,15,2,0,216749,92929,22502
19449,3,2,15,4,2,153164,216752,22504
47901,3,2,15,4,0,178272,230072,22504
13470,3,2,15,5,1,4713,137803,22505
17773,3,2,15,5,0,5652,123,22505
7859,3,2,15,7,2,160072,2729,22507
28192,3,2,15,7,0,161794,200080,22507
37697,3,2,15,7,0,11699,150075,22507
50453,3,2,15,7,0,146806,218775,22507
54311,3,2,15,7,0,216749,222226,22507
22778,3,2,15,8,1,215527,1528,22508
2313,3,2,15,9,1,215527,182022,22509
3794,3,2,15,9,0,157905,206241,22509
25256,3,2,15,10,1,153304,4627,22510
5724,3,2,15,11,1,155212,175009,22511
9961,3,2,15,11,0,215527,52713,22511
26277,3,2,15,12,1,163305,110502,22512
14395,3,2,15,13,1,110502,6441,22513
49055,3,2,15,13,0,10585,218775,22513
23861,3,2,15,14,1,235784,153052,22514
55934,3,2,15,15,1,153161,136483,22515
5907,3,2,15,17,2,215527,104501,22517
29201,3,2,15,17,0,164708,9640,22517
291,3,2,15,19,2,6828,110502,22519
8639,3,2,15,19,0,151337,52723,22519
3508,3,2,15,21,2,216749,163707,22521
27038,3,2,15,21,0,222410,191438,22521
38377,3,2,15,21,0,138402,213878,22521
6687,3,2,15,23,2,11699,163707,22523
22045,3,2,15,24,1,215527,240841,22524
17228,3,2,15,25,1,158740,153424,22525
44185,3,2,15,27,2,8206,122479,22527
45706,3,2,15,27,0,6938,158839,22527
35231,3,2,15,28,1,4564,177171,22528
11877,3,2,15,31,3,235617,215527,22531
21368,3,2,15,31,0,153334,9432,22531
41177,3,2,15,31,0,137742,124094,22531
4669,3,2,15,32,1,215527,163709,22532
34227,3,2,15,32,0,2148,7016,22532
42174,3,2,15,33,1,200373,215527,22533
46313,3,2,15,36,3,224915,232239,22536
12240,3,2,15,37,1,5503,172285,22537
31245,3,2,15,38,1,215527,224580,22538
36647,3,2,15,39,1,215527,225711,22539
27484,3,2,15,40,1,220439,23391,22540
3173,3,2,15,42,2,215527,914,22542
1448,3,2,15,43,1,167057,163741,22543
52644,3,2,15,45,2,1681,218276,22545
52998,3,2,15,45,0,167633,8635,22545
520,3,2,15,46,1,104048,153057,22546
45050,3,2,15,47,1,136736,167644,22547
18321,3,2,15,50,3,138284,221014,22550
40267,3,2,15,50,0,165853,37295,22550
33151,3,2,15,51,1,233753,161890,22551
20204,3,2,15,52,1,8326,115670,22552
28487,3,2,15,52,0,168243,1682,22552
31763,3,2,15,54,2,12974,18138,22554
887,3,2,15,55,1,8163,167750,22555
51073,3,2,15,55,0,167641,160703,22555
11315,3,2,15,57,2,4027,162328,22557
15294,3,2,15,59,2,167629,200078,22559
51656,3,2,16,0,1,158606,85393,22560
53517,3,2,16,0,0,216749,228203,22560
293,3,2,16,1,1,6746,238780,22561
27040,3,2,16,1,0,8226,164848,22561
38070,3,2,16,3,2,4534,158603,22563
4883,3,2,16,4,1,216749,216753,22564
46078,3,2,16,4,0,138286,215527,22564
4311,3,2,16,5,1,10442,214545,22565
35836,3,2,16,6,1,216749,176303,22566
55469,3,2,16,6,0,6533,210266,22566
6444,3,2,16,8,2,163305,215527,22568
13246,3,2,16,8,0,9555,229044,22568
52118,3,2,16,8,0,167629,129419,22568
42808,3,2,16,10,2,5878,5925,22570
22779,3,2,16,11,1,216756,151006,22571
28622,3,2,16,11,0,167629,163819,22571
1855,3,2,16,12,1,218548,201509,22572
26048,3,2,16,13,1,1873,228623,22573
6108,3,2,16,14,1,240307,222410,22574
18535,3,2,16,14,0,196620,6839,22574
19644,3,2,16,14,0,9983,11699,22574
25750,3,2,16,14,0,199729,259,22574
53048,3,2,16,14,0,8099,127678,22574
29950,3,2,16,15,1,10658,218666,22575
27486,3,2,16,16,1,238381,8563,22576
41559,3,2,16,16,0,151369,8592,22576
2130,3,2,16,17,1,215527,6296,22577
3946,3,2,16,17,0,14369,1033,22577
16387,3,2,16,17,0,40573,139653,22577
23023,3,2,16,17,0,988,5519,22577
50286,3,2,16,17,0,215527,159139,22577
8324,3,2,16,19,2,235617,210266,22579
11317,3,2,16,19,0,209718,8258,22579
25257,3,2,16,19,0,8218,146965,22579
6689,3,2,16,22,3,215527,1688,22582
52957,3,2,16,23,1,215527,4784,22583
11486,3,2,16,24,1,1578,8367,22584
14832,3,2,16,26,2,9300,163289,22586
39656,3,2,16,26,0,120482,22781,22586
660,3,2,16,29,3,137742,218775,22589
7078,3,2,16,31,2,151765,110502,22591
40268,3,2,16,31,0,10658,218666,22591
26280,3,2,16,32,1,215527,227288,22592
2836,3,2,16,33,1,255,172750,22593
20865,3,2,16,33,0,8261,68949,22593
24595,3,2,16,33,0,9083,166741,22593
23864,3,2,16,34,1,147229,11054,22594
27719,3,2,16,34,0,139291,10658,22594
9653,3,2,16,35,1,238381,1941,22595
47903,3,2,16,36,1,174234,213041,22596
17370,3,2,16,37,1,100535,226236,22597
29119,3,2,16,37,0,216756,32847,22597
29203,3,2,16,39,2,151337,218666,22599
